0,49
0,48
0,47
0,46
0,45
0,44
0,43
0,40
0,39
0,37
0,36
0,35
0,34
0,32
0,31
0,30
0,29
0,28
0,27
0,26
0,25
0,24
0,23
0,22
0,21
0,20
0,19
0,17
0,16
0,12
0,11
0,10
0,9
0,7
0,6
0,5
0,4
0,3
0,2
0,1
1,49
1,47
1,45
1,43
1,42
1,40
1,39
1,38
1,37
1,35
1,34
1,31
1,30
1,29
1,28
1,27
1,26
1,25
1,24
1,23
1,20
1,17
1,13
1,12
1,11
1,9
1,8
1,7
1,6
1,4
1,3
1,2
2,49
2,47
2,45
2,43
2,42
2,40
2,39
2,38
2,37
2,35
2,34
2,30
2,29
2,28
2,27
2,26
2,25
2,24
2,23
2,22
2,21
2,17
2,13
2,12
2,11
2,9
2,8
2,7
2,6
2,4
2,3
3,49
3,47
3,45
3,43
3,42
3,40
3,39
3,38
3,37
3,35
3,34
3,30
3,29
3,28
3,26
3,25
3,24
3,23
3,22
3,17
3,13
3,12
3,11
3,9
3,8
3,7
3,6
3,4
4,49
4,48
4,47
4,46
4,45
4,44
4,43
4,40
4,39
4,37
4,36
4,35
4,34
4,32
4,31
4,30
4,29
4,28
4,27
4,26
4,25
4,24
4,23
4,22
4,21
4,20
4,19
4,17
4,16
4,12
4,11
4,10
4,9
4,7
4,6
4,5
5,48
5,46
5,44
5,43
5,40
5,39
5,36
5,33
5,32
5,31
5,28
5,27
5,26
5,23
5,21
5,20
5,19
5,18
5,17
5,16
5,15
5,14
5,10
5,7
6,49
6,47
6,46
6,45
6,43
6,42
6,40
6,39
6,38
6,37
6,35
6,34
6,30
6,29
6,28
6,27
6,26
6,25
6,24
6,23
6,22
6,21
6,19
6,17
6,13
6,12
6,11
6,9
6,8
6,7
7,49
7,48
7,47
7,46
7,45
7,44
7,43
7,42
7,40
7,39
7,37
7,36
7,35
7,34
7,31
7,30
7,29
7,28
7,27
7,26
7,25
7,24
7,23
7,22
7,21
7,20
7,19
7,17
7,16
7,12
7,11
7,10
7,9
8,49
8,47
8,45
8,42
8,41
8,38
8,35
8,34
8,30
8,29
8,25
8,13
8,12
8,11
8,9
9,49
9,47
9,45
9,43
9,42
9,40
9,39
9,38
9,37
9,35
9,34
9,31
9,30
9,29
9,28
9,27
9,26
9,25
9,24
9,23
9,21
9,20
9,17
9,12
9,11
10,48
10,46
10,44
10,43
10,40
10,39
10,37
10,36
10,35
10,33
10,32
10,31
10,28
10,27
10,26
10,23
10,21
10,20
10,19
10,18
10,17
10,16
10,14
10,11
11,49
11,48
11,47
11,46
11,45
11,44
11,43
11,42
11,40
11,39
11,38
11,37
11,35
11,34
11,31
11,30
11,29
11,28
11,27
11,26
11,25
11,24
11,23
11,22
11,21
11,20
11,19
11,17
11,12
12,49
12,47
12,45
12,42
12,40
12,39
12,38
12,37
12,35
12,34
12,30
12,29
12,28
12,27
12,26
12,25
12,24
12,23
12,17
12,13
13,47
13,45
13,42
13,38
13,29
13,22
14,48
14,36
14,33
14,32
14,18
14,16
14,15
15,33
15,32
15,18
15,16
16,48
16,46
16,44
16,43
16,40
16,39
16,37
16,36
16,33
16,32
16,31
16,28
16,27
16,26
16,21
16,20
16,19
16,18
16,17
17,49
17,48
17,47
17,46
17,45
17,44
17,43
17,40
17,39
17,37
17,36
17,35
17,34
17,32
17,31
17,30
17,29
17,28
17,27
17,26
17,25
17,24
17,23
17,22
17,21
17,20
17,19
18,48
18,46
18,44
18,36
18,33
18,32
18,31
18,27
18,21
18,20
18,19
19,48
19,46
19,44
19,43
19,40
19,39
19,37
19,36
19,35
19,33
19,32
19,31
19,28
19,27
19,26
19,24
19,23
19,21
19,20
20,49
20,48
20,46
20,44
20,43
20,40
20,39
20,37
20,36
20,35
20,34
20,31
20,30
20,28
20,27
20,26
20,25
20,24
20,23
20,21
21,48
21,46
21,44
21,43
21,40
21,39
21,37
21,36
21,35
21,34
21,33
21,32
21,31
21,30
21,29
21,28
21,27
21,26
21,24
21,23
22,47
22,42
22,40
22,38
22,37
22,35
23,49
23,48
23,47
23,46
23,45
23,44
23,43
23,40
23,39
23,37
23,36
23,35
23,34
23,31
23,30
23,29
23,28
23,27
23,26
23,25
23,24
24,49
24,48
24,47
24,46
24,45
24,44
24,43
24,40
24,39
24,37
24,34
24,30
24,29
24,28
24,27
24,26
24,25
25,49
25,47
25,45
25,43
25,42
25,40
25,39
25,38
25,37
25,35
25,34
25,31
25,30
25,29
25,28
25,27
25,26
26,49
26,48
26,47
26,46
26,45
26,44
26,43
26,40
26,39
26,37
26,36
26,35
26,34
26,31
26,30
26,29
26,28
26,27
27,49
27,48
27,47
27,46
27,45
27,44
27,43
27,40
27,39
27,37
27,36
27,35
27,34
27,32
27,31
27,30
27,29
27,28
28,49
28,48
28,47
28,46
28,45
28,44
28,43
28,40
28,39
28,37
28,36
28,35
28,34
28,31
28,30
28,29
29,49
29,47
29,45
29,43
29,42
29,40
29,39
29,38
29,37
29,35
29,34
29,30
30,49
30,47
30,45
30,43
30,42
30,40
30,39
30,38
30,37
30,35
30,34
30,31
31,49
31,48
31,46
31,44
31,43
31,40
31,39
31,37
31,36
31,35
31,34
32,48
32,46
32,44
32,40
32,37
32,36
32,33
33,48
33,46
33,36
34,49
34,47
34,45
34,43
34,42
34,40
34,39
34,38
34,37
34,35
35,49
35,48
35,47
35,45
35,43
35,42
35,40
35,39
35,38
35,37
35,36
36,48
36,46
36,43
36,40
36,39
36,37
37,49
37,48
37,47
37,46
37,45
37,44
37,43
37,42
37,40
37,39
38,49
38,47
38,45
38,42
39,49
39,48
39,47
39,46
39,45
39,44
39,43
39,40
40,49
40,48
40,47
40,46
40,45
40,44
40,43
40,42
42,49
42,47
42,45
43,49
43,48
43,47
43,46
43,45
43,44
44,48
44,46
45,49
45,47
46,48
47,49
50,86
50,77
50,76
50,75
50,65
50,58
50,54
50,52
50,51
51,138
51,127
51,126
51,97
51,91
51,86
51,85
51,78
51,77
51,76
51,75
51,74
51,73
51,70
51,65
51,63
51,61
51,58
51,56
51,54
51,52
52,133
52,110
52,86
52,77
52,76
52,75
52,65
52,58
52,56
52,54
53,99
53,96
53,94
53,92
53,90
53,89
53,82
53,81
53,80
53,79
53,69
53,67
53,62
53,59
54,146
54,138
54,133
54,127
54,126
54,123
54,97
54,91
54,87
54,86
54,78
54,77
54,76
54,75
54,74
54,73
54,72
54,68
54,65
54,63
54,58
54,56
55,138
55,99
55,97
55,96
55,95
55,94
55,92
55,91
55,90
55,89
55,88
55,84
55,82
55,78
55,73
55,71
55,69
55,67
55,66
55,63
55,61
56,149
56,138
56,133
56,127
56,126
56,123
56,110
56,97
56,91
56,86
56,85
56,78
56,77
56,75
56,74
56,73
56,70
56,65
56,63
56,58
57,98
57,93
57,60
58,133
58,126
58,123
58,97
58,91
58,87
58,86
58,78
58,77
58,76
58,75
58,74
58,73
58,72
58,65
58,63
59,99
59,96
59,95
59,94
59,92
59,90
59,89
59,88
59,84
59,82
59,81
59,80
59,69
59,64
60,93
60,81
61,138
61,99
61,97
61,96
61,95
61,94
61,92
61,91
61,90
61,89
61,88
61,85
61,84
61,82
61,78
61,74
61,73
61,71
61,70
61,67
61,66
61,64
61,63
62,92
62,89
62,87
62,82
62,81
62,80
62,79
62,71
62,69
62,67
63,149
63,138
63,133
63,127
63,126
63,123
63,97
63,96
63,95
63,91
63,87
63,86
63,85
63,83
63,78
63,75
63,74
63,73
63,72
63,70
63,66
63,65
64,99
64,96
64,95
64,94
64,92
64,89
64,88
64,82
64,81
64,80
64,79
64,71
64,69
64,67
65,97
65,91
65,86
65,77
65,76
65,75
65,74
66,138
66,127
66,121
66,99
66,97
66,96
66,95
66,94
66,91
66,90
66,88
66,85
66,84
66,78
66,73
66,70
67,99
67,97
67,96
67,95
67,94
67,92
67,90
67,89
67,88
67,82
67,81
67,80
67,79
67,78
67,73
67,71
67,69
68,119
68,87
68,73
68,72
69,99
69,96
69,95
69,94
69,92
69,90
69,89
69,88
69,82
69,81
69,80
69,79
69,71
70,149
70,142
70,138
70,133
70,127
70,126
70,123
70,121
70,110
70,101
70,91
70,85
70,84
70,83
70,78
71,99
71,97
71,96
71,95
71,94
71,92
71,91
71,89
71,88
71,87
71,82
71,78
71,75
71,74
71,73
72,146
72,142
72,138
72,133
72,127
72,126
72,123
72,119
72,111
72,101
72,91
72,87
72,83
72,78
72,77
72,76
72,73
73,138
73,133
73,127
73,126
73,123
73,97
73,96
73,95
73,91
73,90
73,87
73,83
73,78
73,75
73,74
74,97
74,96
74,91
74,87
74,86
74,78
74,76
74,75
75,97
75,91
75,86
75,78
75,77
75,76
76,133
76,123
76,86
76,77
77,147
77,146
77,145
77,141
77,139
77,137
77,133
77,127
77,126
77,123
77,116
77,112
77,111
77,110
77,86
78,149
78,138
78,133
78,127
78,126
78,123
78,99
78,97
78,96
78,95
78,94
78,92
78,91
78,90
78,88
78,87
78,85
78,84
78,83
79,99
79,92
79,89
79,82
79,81
79,80
80,99
80,96
80,94
80,92
80,90
80,89
80,88
80,82
80,81
81,99
81,94
81,93
81,92
81,89
81,82
82,99
82,97
82,96
82,95
82,94
82,92
82,90
82,89
82,88
83,149
83,146
83,142
83,138
83,134
83,133
83,127
83,126
83,123
83,121
83,119
83,113
83,111
83,103
83,101
83,91
84,121
84,99
84,96
84,95
84,94
84,90
84,88
85,138
85,127
85,97
85,95
85,91
86,133
86,127
86,126
86,123
86,110
86,97
86,91
87,119
87,97
88,99
88,97
88,96
88,95
88,94
88,92
88,90
88,89
89,99
89,96
89,95
89,94
89,92
89,90
90,99
90,96
90,95
90,94
90,92
91,149
91,138
91,133
91,127
91,126
91,123
91,99
91,97
91,96
91,95
92,99
92,97
92,96
92,95
92,94
93,98
94,99
94,97
94,96
94,95
95,99
95,97
95,96
96,99
96,97
97,99
100,148
100,144
100,143
100,140
100,136
100,124
100,120
100,104
101,149
101,146
101,142
101,138
101,133
101,127
101,126
101,123
101,121
101,119
101,114
101,113
101,111
102,144
102,143
102,140
102,139
102,135
102,130
102,129
102,125
102,124
102,120
102,112
102,107
102,104
103,149
103,147
103,137
103,134
103,133
103,132
103,128
103,124
103,116
103,115
103,112
103,111
103,110
103,108
103,104
104,148
104,147
104,145
104,144
104,143
104,140
104,139
104,137
104,136
104,132
104,128
104,124
104,120
104,116
104,115
104,112
104,111
104,108
105,135
105,130
105,122
105,118
105,107
107,135
107,130
107,129
107,125
107,122
108,132
108,128
108,116
108,112
108,111
109,144
109,143
109,120
110,149
110,148
110,147
110,145
110,141
110,140
110,139
110,138
110,137
110,136
110,133
110,132
110,128
110,127
110,126
110,124
110,123
110,116
110,115
110,112
110,111
111,149
111,147
111,146
111,145
111,142
111,139
111,137
111,134
111,133
111,132
111,128
111,127
111,126
111,123
111,116
111,115
111,112
112,147
112,145
112,144
